order_id,user_id,order_date,city,status,quantity,price,profit,order_month,order_year,order_quarter
1329,170,2026-04-30 23:48:58.276965,Санкт-Петербург,completed,2,4813.62,1444.086,2026-04,2026,2
2103,465,2026-04-30 23:48:58.279317,Казань,completed,3,10501.34,3150.402,2026-04,2026,2
2599,582,2026-04-30 23:48:58.280322,Самара,completed,10,38085.78,11425.733999999999,2026-04,2026,2
2918,895,2026-04-30 23:48:58.280948,Красноярск,processing,10,42484.07,12745.221,2026-04,2026,2
3279,477,2026-04-30 23:48:58.280948,Казань,processing,2,12529.94,3758.982,2026-04,2026,2
3200,447,2026-04-30 23:48:58.280948,Новосибирск,cancelled,9,34062.159999999996,10218.648,2026-04,2026,2
3757,510,2026-04-30 23:48:58.282485,Москва,cancelled,1,5685.19,1705.5569999999998,2026-04,2026,2
3409,426,2026-04-30 23:48:58.282485,Екатеринбург,completed,10,58366.049999999996,17509.815,2026-04,2026,2
3788,542,2026-04-30 23:48:58.282485,Самара,completed,8,23009.35,6902.804999999999,2026-04,2026,2
4459,595,2026-04-30 23:48:58.284934,Казань,completed,3,12050.37,3615.1110000000003,2026-04,2026,2
4513,400,2026-04-30 23:48:58.284934,Уфа,completed,3,14960.099999999999,4488.03,2026-04,2026,2
4920,495,2026-04-30 23:48:58.285929,Уфа,processing,5,15282.89,4584.866999999999,2026-04,2026,2
4749,136,2026-04-30 23:48:58.285929,Нижний Новгород,processing,8,31663.64,9499.091999999999,2026-04,2026,2
278,94,2026-05-01 23:48:58.273612,Екатеринбург,completed,7,29481.95,8844.585,2026-05,2026,2
670,81,2026-05-01 23:48:58.274623,Москва,completed,2,12998.48,3899.544,2026-05,2026,2
698,759,2026-05-01 23:48:58.274623,Красноярск,completed,7,28827.49,8648.247,2026-05,2026,2
499,228,2026-05-01 23:48:58.274623,Красноярск,cancelled,6,8710.09,2613.027,2026-05,2026,2
544,145,2026-05-01 23:48:58.274623,Москва,completed,5,28538.0,8561.4,2026-05,2026,2
1130,312,2026-05-01 23:48:58.275959,Самара,processing,3,14281.06,4284.317999999999,2026-05,2026,2
1072,799,2026-05-01 23:48:58.275959,Ростов-на-Дону,completed,3,26094.760000000002,7828.428,2026-05,2026,2
1157,495,2026-05-01 23:48:58.276965,Уфа,completed,6,16241.14,4872.342,2026-05,2026,2
1241,823,2026-05-01 23:48:58.276965,Самара,completed,5,19110.94,5733.281999999999,2026-05,2026,2
1196,244,2026-05-01 23:48:58.276965,Новосибирск,cancelled,5,13287.54,3986.262,2026-05,2026,2
1877,811,2026-05-01 23:48:58.277983,Москва,processing,9,40251.8,12075.54,2026-05,2026,2
3094,600,2026-05-01 23:48:58.280948,Уфа,completed,3,25562.190000000002,7668.657,2026-05,2026,2
2832,111,2026-05-01 23:48:58.280948,Санкт-Петербург,completed,1,7944.68,2383.404,2026-05,2026,2
3256,872,2026-05-01 23:48:58.280948,Казань,processing,11,33857.06,10157.117999999999,2026-05,2026,2
2969,96,2026-05-01 23:48:58.280948,Красноярск,processing,1,3699.85,1109.955,2026-05,2026,2
3433,392,2026-05-01 23:48:58.282485,Новосибирск,cancelled,3,5817.5,1745.25,2026-05,2026,2
3713,664,2026-05-01 23:48:58.282485,Екатеринбург,processing,1,613.6,184.08,2026-05,2026,2
3695,552,2026-05-01 23:48:58.282485,Самара,completed,3,21781.51,6534.4529999999995,2026-05,2026,2
3879,449,2026-05-01 23:48:58.283920,Санкт-Петербург,completed,2,11998.94,3599.6820000000002,2026-05,2026,2
4346,442,2026-05-01 23:48:58.284934,Ростов-на-Дону,completed,5,16250.35,4875.105,2026-05,2026,2
4254,982,2026-05-01 23:48:58.284934,Уфа,completed,4,20429.46,6128.838,2026-05,2026,2
4493,175,2026-05-01 23:48:58.284934,Красноярск,cancelled,5,39769.0,11930.699999999999,2026-05,2026,2
4709,733,2026-05-01 23:48:58.285929,Москва,processing,3,14483.94,4345.182,2026-05,2026,2
4786,859,2026-05-01 23:48:58.285929,Нижний Новгород,completed,9,27947.71,8384.313,2026-05,2026,2
4695,116,2026-05-01 23:48:58.285929,Новосибирск,completed,8,31690.31,9507.093,2026-05,2026,2
4767,181,2026-05-01 23:48:58.285929,Екатеринбург,cancelled,7,42698.26,12809.478000000001,2026-05,2026,2
13,520,2026-05-02 23:48:58.273612,Москва,processing,5,13160.4,3948.12,2026-05,2026,2
168,345,2026-05-02 23:48:58.273612,Ростов-на-Дону,processing,5,5733.599999999999,1720.0799999999997,2026-05,2026,2
380,224,2026-05-02 23:48:58.274623,Новосибирск,completed,5,19801.94,5940.581999999999,2026-05,2026,2
733,98,2026-05-02 23:48:58.274623,Самара,completed,2,9673.05,2901.9149999999995,2026-05,2026,2
940,319,2026-05-02 23:48:58.275959,Казань,completed,7,14970.919999999998,4491.275999999999,2026-05,2026,2
1119,52,2026-05-02 23:48:58.275959,Екатеринбург,completed,4,29066.65,8719.995,2026-05,2026,2
1224,70,2026-05-02 23:48:58.276965,Санкт-Петербург,completed,4,18303.760000000002,5491.128000000001,2026-05,2026,2
1454,417,2026-05-02 23:48:58.276965,Самара,completed,8,38380.950000000004,11514.285000000002,2026-05,2026,2
1153,980,2026-05-02 23:48:58.276965,Москва,completed,1,3135.3,940.59,2026-05,2026,2
1316,870,2026-05-02 23:48:58.276965,Уфа,cancelled,10,46598.96,13979.688,2026-05,2026,2
1941,308,2026-05-02 23:48:58.277983,Казань,processing,6,9598.49,2879.547,2026-05,2026,2
1696,412,2026-05-02 23:48:58.277983,Ростов-на-Дону,completed,5,30500.09,9150.027,2026-05,2026,2
2114,130,2026-05-02 23:48:58.279317,Ростов-на-Дону,completed,4,9749.22,2924.7659999999996,2026-05,2026,2
2398,560,2026-05-02 23:48:58.279317,Новосибирск,completed,3,6027.53,1808.2589999999998,2026-05,2026,2
2313,482,2026-05-02 23:48:58.279317,Красноярск,completed,9,37860.45,11358.134999999998,2026-05,2026,2
2695,268,2026-05-02 23:48:58.280322,Санкт-Петербург,completed,7,24894.17,7468.250999999999,2026-05,2026,2
2565,503,2026-05-02 23:48:58.280322,Новосибирск,completed,7,18214.6,5464.379999999999,2026-05,2026,2
2516,943,2026-05-02 23:48:58.280322,Санкт-Петербург,cancelled,8,32975.64,9892.692,2026-05,2026,2
3072,771,2026-05-02 23:48:58.280948,Ростов-на-Дону,completed,5,25399.760000000002,7619.928,2026-05,2026,2
2975,433,2026-05-02 23:48:58.280948,Самара,completed,3,9689.85,2906.955,2026-05,2026,2
3101,626,2026-05-02 23:48:58.280948,Казань,completed,10,36478.76,10943.628,2026-05,2026,2
2924,43,2026-05-02 23:48:58.280948,Казань,completed,6,22055.72,6616.716,2026-05,2026,2
2935,294,2026-05-02 23:48:58.280948,Екатеринбург,completed,7,45245.82,13573.746,2026-05,2026,2
2928,453,2026-05-02 23:48:58.280948,Самара,completed,10,32582.16,9774.648,2026-05,2026,2
2751,260,2026-05-02 23:48:58.280948,Екатеринбург,processing,6,9258.25,2777.475,2026-05,2026,2
3004,148,2026-05-02 23:48:58.280948,Новосибирск,completed,5,16184.48,4855.344,2026-05,2026,2
3373,213,2026-05-02 23:48:58.282485,Самара,completed,4,5305.24,1591.572,2026-05,2026,2
3573,804,2026-05-02 23:48:58.282485,Казань,completed,6,6205.38,1861.614,2026-05,2026,2
3463,242,2026-05-02 23:48:58.282485,Новосибирск,completed,9,33894.94,10168.482,2026-05,2026,2
3686,128,2026-05-02 23:48:58.282485,Ростов-на-Дону,completed,3,564.75,169.42499999999998,2026-05,2026,2
4086,424,2026-05-02 23:48:58.283920,Екатеринбург,completed,11,30418.64,9125.591999999999,2026-05,2026,2
4523,726,2026-05-02 23:48:58.284934,Новосибирск,cancelled,6,28261.879999999997,8478.563999999998,2026-05,2026,2
4484,26,2026-05-02 23:48:58.284934,Самара,completed,2,4685.92,1405.776,2026-05,2026,2
4328,158,2026-05-02 23:48:58.284934,Самара,completed,5,24005.46,7201.638,2026-05,2026,2
4687,701,2026-05-02 23:48:58.285929,Нижний Новгород,completed,8,38229.18,11468.753999999999,2026-05,2026,2
4843,275,2026-05-02 23:48:58.285929,Ростов-на-Дону,completed,12,35794.61,10738.383,2026-05,2026,2
4694,80,2026-05-02 23:48:58.285929,Казань,completed,7,23610.02,7083.006,2026-05,2026,2
160,412,2026-05-03 23:48:58.273612,Ростов-на-Дону,completed,3,11927.98,3578.394,2026-05,2026,2
108,96,2026-05-03 23:48:58.273612,Красноярск,cancelled,6,18279.75,5483.925,2026-05,2026,2
665,730,2026-05-03 23:48:58.274623,Казань,completed,13,46351.83,13905.549,2026-05,2026,2
504,708,2026-05-03 23:48:58.274623,Нижний Новгород,completed,4,12752.52,3825.756,2026-05,2026,2
1325,476,2026-05-03 23:48:58.276965,Москва,processing,3,4873.88,1462.164,2026-05,2026,2
1351,7,2026-05-03 23:48:58.276965,Москва,completed,1,10374.1,3112.23,2026-05,2026,2
1267,951,2026-05-03 23:48:58.276965,Красноярск,completed,3,9424.69,2827.407,2026-05,2026,2
1747,409,2026-05-03 23:48:58.277983,Екатеринбург,completed,2,971.05,291.315,2026-05,2026,2
1973,927,2026-05-03 23:48:58.277983,Ростов-на-Дону,completed,10,34041.45,10212.435,2026-05,2026,2
1864,93,2026-05-03 23:48:58.277983,Санкт-Петербург,completed,7,40536.57,12160.971,2026-05,2026,2
1800,242,2026-05-03 23:48:58.277983,Новосибирск,completed,6,20521.3,6156.389999999999,2026-05,2026,2
2508,876,2026-05-03 23:48:58.280322,Казань,cancelled,11,52776.04,15832.812,2026-05,2026,2
2836,84,2026-05-03 23:48:58.280948,Санкт-Петербург,completed,10,22695.75,6808.724999999999,2026-05,2026,2
2756,174,2026-05-03 23:48:58.280948,Красноярск,completed,8,37632.24,11289.671999999999,2026-05,2026,2
3349,208,2026-05-03 23:48:58.280948,Ростов-на-Дону,cancelled,9,37961.74,11388.521999999999,2026-05,2026,2
3287,863,2026-05-03 23:48:58.280948,Уфа,processing,7,43434.92,13030.475999999999,2026-05,2026,2
3133,583,2026-05-03 23:48:58.280948,Самара,completed,1,10183.72,3055.1159999999995,2026-05,2026,2
2910,848,2026-05-03 23:48:58.280948,Ростов-на-Дону,completed,9,46661.49,13998.446999999998,2026-05,2026,2
3485,14,2026-05-03 23:48:58.282485,Красноярск,cancelled,8,23203.77,6961.131,2026-05,2026,2
3824,718,2026-05-03 23:48:58.282485,Красноярск,processing,2,1311.08,393.32399999999996,2026-05,2026,2
3616,317,2026-05-03 23:48:58.282485,Уфа,cancelled,10,50997.64,15299.292,2026-05,2026,2
3885,467,2026-05-03 23:48:58.283920,Москва,cancelled,1,1014.69,304.407,2026-05,2026,2
3871,954,2026-05-03 23:48:58.283920,Ростов-на-Дону,completed,8,29269.550000000003,8780.865,2026-05,2026,2
4050,418,2026-05-03 23:48:58.283920,Красноярск,completed,3,13124.93,3937.479,2026-05,2026,2
4511,513,2026-05-03 23:48:58.284934,Самара,completed,3,14472.97,4341.891,2026-05,2026,2
4384,538,2026-05-03 23:48:58.284934,Нижний Новгород,completed,9,29101.3,8730.39,2026-05,2026,2
4715,579,2026-05-03 23:48:58.285929,Москва,processing,3,9054.45,2716.335,2026-05,2026,2
4976,310,2026-05-03 23:48:58.285929,Москва,completed,5,16665.41,4999.623,2026-05,2026,2
4870,105,2026-05-03 23:48:58.285929,Ростов-на-Дону,completed,7,28798.0,8639.4,2026-05,2026,2
40,709,2026-05-04 23:48:58.273612,Самара,completed,8,42662.62,12798.786,2026-05,2026,2
692,79,2026-05-04 23:48:58.274623,Екатеринбург,completed,10,30759.84,9227.952,2026-05,2026,2
357,904,2026-05-04 23:48:58.274623,Санкт-Петербург,completed,10,42295.770000000004,12688.731000000002,2026-05,2026,2
779,303,2026-05-04 23:48:58.275959,Ростов-на-Дону,completed,2,7125.31,2137.593,2026-05,2026,2
837,960,2026-05-04 23:48:58.275959,Самара,completed,4,30373.22,9111.966,2026-05,2026,2
1515,432,2026-05-04 23:48:58.276965,Новосибирск,completed,6,6912.76,2073.828,2026-05,2026,2
1154,987,2026-05-04 23:48:58.276965,Нижний Новгород,completed,4,5035.86,1510.7579999999998,2026-05,2026,2
1633,162,2026-05-04 23:48:58.277983,Уфа,completed,2,14600.75,4380.224999999999,2026-05,2026,2
1966,89,2026-05-04 23:48:58.277983,Казань,completed,13,48693.56,14608.068,2026-05,2026,2
1928,577,2026-05-04 23:48:58.277983,Ростов-на-Дону,processing,6,31776.16,9532.848,2026-05,2026,2
1890,876,2026-05-04 23:48:58.277983,Казань,processing,10,32637.0,9791.1,2026-05,2026,2
1605,320,2026-05-04 23:48:58.277983,Самара,completed,4,15859.800000000001,4757.9400000000005,2026-05,2026,2
2216,316,2026-05-04 23:48:58.279317,Самара,processing,3,10010.38,3003.1139999999996,2026-05,2026,2
2187,20,2026-05-04 23:48:58.279317,Нижний Новгород,completed,7,35745.47,10723.641,2026-05,2026,2
2395,415,2026-05-04 23:48:58.279317,Санкт-Петербург,completed,8,30162.34,9048.702,2026-05,2026,2
2259,185,2026-05-04 23:48:58.279317,Санкт-Петербург,processing,3,3080.18,924.0539999999999,2026-05,2026,2
2606,345,2026-05-04 23:48:58.280322,Ростов-на-Дону,processing,2,9492.77,2847.831,2026-05,2026,2
2546,743,2026-05-04 23:48:58.280322,Нижний Новгород,completed,10,48029.96,14408.988,2026-05,2026,2
2629,591,2026-05-04 23:48:58.280322,Ростов-на-Дону,completed,3,2444.51,733.3530000000001,2026-05,2026,2
2663,258,2026-05-04 23:48:58.280322,Санкт-Петербург,completed,3,22220.760000000002,6666.228,2026-05,2026,2
3262,384,2026-05-04 23:48:58.280948,Санкт-Петербург,processing,3,15788.650000000001,4736.595,2026-05,2026,2
3000,599,2026-05-04 23:48:58.280948,Самара,cancelled,12,28601.420000000002,8580.426,2026-05,2026,2
2787,787,2026-05-04 23:48:58.280948,Ростов-на-Дону,cancelled,2,16855.96,5056.788,2026-05,2026,2
3282,377,2026-05-04 23:48:58.280948,Новосибирск,completed,10,21899.87,6569.960999999999,2026-05,2026,2
3574,131,2026-05-04 23:48:58.282485,Ростов-на-Дону,completed,5,10857.699999999999,3257.3099999999995,2026-05,2026,2
3963,939,2026-05-04 23:48:58.283920,Самара,cancelled,7,27609.05,8282.715,2026-05,2026,2
4591,37,2026-05-04 23:48:58.284934,Самара,processing,5,34112.93,10233.878999999999,2026-05,2026,2
4637,22,2026-05-04 23:48:58.285929,Санкт-Петербург,completed,13,42296.33,12688.899,2026-05,2026,2
4917,559,2026-05-04 23:48:58.285929,Красноярск,completed,4,14262.08,4278.624,2026-05,2026,2
4896,18,2026-05-04 23:48:58.285929,Екатеринбург,cancelled,2,6701.44,2010.4319999999998,2026-05,2026,2
86,810,2026-05-05 23:48:58.273612,Казань,completed,1,5123.45,1537.0349999999999,2026-05,2026,2
459,641,2026-05-05 23:48:58.274623,Ростов-на-Дону,processing,7,23755.079999999998,7126.523999999999,2026-05,2026,2
564,761,2026-05-05 23:48:58.274623,Красноярск,processing,11,50558.229999999996,15167.468999999997,2026-05,2026,2
454,275,2026-05-05 23:48:58.274623,Ростов-на-Дону,completed,9,28322.71,8496.813,2026-05,2026,2
718,996,2026-05-05 23:48:58.274623,Казань,completed,3,2338.27,701.481,2026-05,2026,2
807,857,2026-05-05 23:48:58.275959,Казань,processing,8,30165.34,9049.601999999999,2026-05,2026,2
2047,336,2026-05-05 23:48:58.277983,Нижний Новгород,cancelled,7,32319.0,9695.699999999999,2026-05,2026,2
1892,904,2026-05-05 23:48:58.277983,Санкт-Петербург,completed,3,10816.929999999998,3245.0789999999993,2026-05,2026,2
2440,312,2026-05-05 23:48:58.279317,Самара,processing,8,38300.130000000005,11490.039,2026-05,2026,2
2316,464,2026-05-05 23:48:58.279317,Екатеринбург,completed,8,41080.619999999995,12324.185999999998,2026-05,2026,2
2730,765,2026-05-05 23:48:58.280322,Санкт-Петербург,completed,4,20855.02,6256.506,2026-05,2026,2
2525,140,2026-05-05 23:48:58.280322,Казань,completed,3,2225.89,667.7669999999999,2026-05,2026,2
2581,270,2026-05-05 23:48:58.280322,Екатеринбург,processing,7,26508.93,7952.679,2026-05,2026,2
2528,336,2026-05-05 23:48:58.280322,Нижний Новгород,completed,3,24808.34,7442.5019999999995,2026-05,2026,2
3071,243,2026-05-05 23:48:58.280948,Москва,processing,7,14202.75,4260.825,2026-05,2026,2
2774,119,2026-05-05 23:48:58.280948,Санкт-Петербург,completed,4,21864.03,6559.209,2026-05,2026,2
3151,478,2026-05-05 23:48:58.280948,Красноярск,completed,12,37652.41,11295.723,2026-05,2026,2
2905,966,2026-05-05 23:48:58.280948,Уфа,completed,7,8187.69,2456.307,2026-05,2026,2
3129,288,2026-05-05 23:48:58.280948,Казань,cancelled,1,1861.37,558.411,2026-05,2026,2
2875,869,2026-05-05 23:48:58.280948,Санкт-Петербург,cancelled,3,9755.56,2926.6679999999997,2026-05,2026,2
3266,979,2026-05-05 23:48:58.280948,Самара,completed,8,35377.020000000004,10613.106000000002,2026-05,2026,2
3754,952,2026-05-05 23:48:58.282485,Казань,completed,10,50257.6,15077.279999999999,2026-05,2026,2
3974,327,2026-05-05 23:48:58.283920,Екатеринбург,completed,3,6491.45,1947.435,2026-05,2026,2
4583,242,2026-05-05 23:48:58.284934,Новосибирск,completed,4,6394.67,1918.4009999999998,2026-05,2026,2
4240,829,2026-05-05 23:48:58.284934,Нижний Новгород,completed,5,12834.66,3850.3979999999997,2026-05,2026,2
4213,80,2026-05-05 23:48:58.284934,Казань,completed,7,25324.61,7597.383,2026-05,2026,2
4293,466,2026-05-05 23:48:58.284934,Самара,cancelled,11,52905.32,15871.596,2026-05,2026,2
4474,576,2026-05-05 23:48:58.284934,Екатеринбург,completed,5,32654.6,9796.38,2026-05,2026,2
4682,266,2026-05-05 23:48:58.285929,Нижний Новгород,completed,8,25652.9,7695.87,2026-05,2026,2
4641,394,2026-05-05 23:48:58.285929,Красноярск,completed,10,25546.19,7663.856999999999,2026-05,2026,2
4910,61,2026-05-05 23:48:58.285929,Красноярск,completed,6,17234.21,5170.263,2026-05,2026,2
202,722,2026-05-06 23:48:58.273612,Красноярск,completed,1,3227.14,968.1419999999999,2026-05,2026,2
74,939,2026-05-06 23:48:58.273612,Самара,completed,6,24892.739999999998,7467.821999999999,2026-05,2026,2
169,546,2026-05-06 23:48:58.273612,Москва,cancelled,13,35698.55,10709.565,2026-05,2026,2
727,430,2026-05-06 23:48:58.274623,Ростов-на-Дону,completed,1,9114.7,2734.4100000000003,2026-05,2026,2
550,171,2026-05-06 23:48:58.274623,Новосибирск,completed,1,5739.17,1721.751,2026-05,2026,2
1036,351,2026-05-06 23:48:58.275959,Самара,completed,4,12265.2,3679.56,2026-05,2026,2
871,861,2026-05-06 23:48:58.275959,Новосибирск,completed,4,8627.5,2588.25,2026-05,2026,2
950,382,2026-05-06 23:48:58.275959,Нижний Новгород,processing,3,5477.01,1643.103,2026-05,2026,2
1117,770,2026-05-06 23:48:58.275959,Самара,completed,5,14829.71,4448.913,2026-05,2026,2
1796,342,2026-05-06 23:48:58.277983,Красноярск,completed,8,13604.6,4081.38,2026-05,2026,2
1647,714,2026-05-06 23:48:58.277983,Ростов-на-Дону,completed,5,8366.29,2509.887,2026-05,2026,2
2193,725,2026-05-06 23:48:58.279317,Красноярск,completed,5,28843.989999999998,8653.196999999998,2026-05,2026,2
2447,184,2026-05-06 23:48:58.279317,Нижний Новгород,cancelled,6,17013.28,5103.9839999999995,2026-05,2026,2
2604,101,2026-05-06 23:48:58.280322,Казань,completed,3,3472.28,1041.684,2026-05,2026,2
2573,169,2026-05-06 23:48:58.280322,Санкт-Петербург,completed,1,7142.0,2142.6,2026-05,2026,2
3002,954,2026-05-06 23:48:58.280948,Ростов-на-Дону,cancelled,6,11456.880000000001,3437.0640000000003,2026-05,2026,2
2767,324,2026-05-06 23:48:58.280948,Уфа,completed,6,17160.95,5148.285,2026-05,2026,2
3257,908,2026-05-06 23:48:58.280948,Новосибирск,completed,10,37801.99,11340.597,2026-05,2026,2
3495,727,2026-05-06 23:48:58.282485,Казань,cancelled,3,10319.08,3095.7239999999997,2026-05,2026,2
3588,649,2026-05-06 23:48:58.282485,Екатеринбург,completed,8,24595.24,7378.572,2026-05,2026,2
3653,407,2026-05-06 23:48:58.282485,Казань,completed,6,24866.989999999998,7460.096999999999,2026-05,2026,2
3458,891,2026-05-06 23:48:58.282485,Самара,completed,5,25426.35,7627.904999999999,2026-05,2026,2
3846,972,2026-05-06 23:48:58.282485,Уфа,completed,8,15801.169999999998,4740.351,2026-05,2026,2
3728,842,2026-05-06 23:48:58.282485,Ростов-на-Дону,completed,7,27567.300000000003,8270.19,2026-05,2026,2
3918,584,2026-05-06 23:48:58.283920,Самара,cancelled,10,50363.46,15109.037999999999,2026-05,2026,2
4215,104,2026-05-06 23:48:58.284934,Уфа,completed,7,25951.230000000003,7785.369000000001,2026-05,2026,2
4423,55,2026-05-06 23:48:58.284934,Самара,completed,10,43810.66,13143.198,2026-05,2026,2
4380,2,2026-05-06 23:48:58.284934,Екатеринбург,completed,3,15803.89,4741.1669999999995,2026-05,2026,2
4314,678,2026-05-06 23:48:58.284934,Уфа,completed,3,6703.14,2010.942,2026-05,2026,2
4906,886,2026-05-06 23:48:58.285929,Екатеринбург,processing,5,9645.58,2893.674,2026-05,2026,2
547,191,2026-05-07 23:48:58.274623,Нижний Новгород,cancelled,5,36607.68,10982.304,2026-05,2026,2
597,466,2026-05-07 23:48:58.274623,Самара,completed,8,23225.3,6967.589999999999,2026-05,2026,2
787,558,2026-05-07 23:48:58.275959,Москва,completed,8,44166.1,13249.83,2026-05,2026,2
937,759,2026-05-07 23:48:58.275959,Красноярск,processing,2,12018.56,3605.5679999999998,2026-05,2026,2
824,984,2026-05-07 23:48:58.275959,Санкт-Петербург,cancelled,4,13196.95,3959.085,2026-05,2026,2
1099,943,2026-05-07 23:48:58.275959,Санкт-Петербург,completed,5,9386.73,2816.019,2026-05,2026,2
1298,326,2026-05-07 23:48:58.276965,Самара,completed,13,42283.78,12685.134,2026-05,2026,2
1724,178,2026-05-07 23:48:58.277983,Уфа,cancelled,5,12816.56,3844.968,2026-05,2026,2
1669,110,2026-05-07 23:48:58.277983,Уфа,completed,5,25953.16,7785.947999999999,2026-05,2026,2
2077,739,2026-05-07 23:48:58.277983,Ростов-на-Дону,cancelled,9,41694.9,12508.47,2026-05,2026,2
2113,294,2026-05-07 23:48:58.279317,Екатеринбург,completed,3,11468.04,3440.4120000000003,2026-05,2026,2
2249,17,2026-05-07 23:48:58.279317,Ростов-на-Дону,completed,8,29435.48,8830.644,2026-05,2026,2
2575,399,2026-05-07 23:48:58.280322,Нижний Новгород,completed,9,43025.57,12907.671,2026-05,2026,2
2776,575,2026-05-07 23:48:58.280948,Казань,completed,1,12028.02,3608.406,2026-05,2026,2
2914,230,2026-05-07 23:48:58.280948,Казань,completed,8,50140.659999999996,15042.197999999999,2026-05,2026,2
3017,302,2026-05-07 23:48:58.280948,Ростов-на-Дону,completed,9,31307.239999999998,9392.171999999999,2026-05,2026,2
2869,987,2026-05-07 23:48:58.280948,Нижний Новгород,completed,1,8510.26,2553.078,2026-05,2026,2
3625,878,2026-05-07 23:48:58.282485,Самара,cancelled,12,39168.92,11750.676,2026-05,2026,2
4102,619,2026-05-07 23:48:58.283920,Екатеринбург,completed,3,12881.23,3864.3689999999997,2026-05,2026,2
4419,311,2026-05-07 23:48:58.284934,Новосибирск,completed,2,6760.25,2028.0749999999998,2026-05,2026,2
4246,977,2026-05-07 23:48:58.284934,Казань,completed,2,5871.79,1761.537,2026-05,2026,2
4780,281,2026-05-07 23:48:58.285929,Екатеринбург,completed,3,7741.9,2322.5699999999997,2026-05,2026,2
4829,685,2026-05-07 23:48:58.285929,Ростов-на-Дону,completed,5,29672.87,8901.860999999999,2026-05,2026,2
4871,811,2026-05-07 23:48:58.285929,Москва,completed,2,17960.449999999997,5388.134999999999,2026-05,2026,2
4849,275,2026-05-07 23:48:58.285929,Ростов-на-Дону,cancelled,11,13417.46,4025.2379999999994,2026-05,2026,2
197,625,2026-05-08 23:48:58.273612,Ростов-на-Дону,completed,7,41252.72,12375.816,2026-05,2026,2
383,935,2026-05-08 23:48:58.274623,Нижний Новгород,cancelled,8,49898.86,14969.658,2026-05,2026,2
1067,956,2026-05-08 23:48:58.275959,Красноярск,completed,8,9665.01,2899.503,2026-05,2026,2
1394,235,2026-05-08 23:48:58.276965,Новосибирск,completed,6,34277.54,10283.262,2026-05,2026,2
1333,750,2026-05-08 23:48:58.276965,Москва,completed,4,4097.66,1229.298,2026-05,2026,2
1350,499,2026-05-08 23:48:58.276965,Екатеринбург,processing,7,16436.59,4930.977,2026-05,2026,2
1373,889,2026-05-08 23:48:58.276965,Уфа,completed,3,1135.13,340.53900000000004,2026-05,2026,2
1415,569,2026-05-08 23:48:58.276965,Екатеринбург,completed,4,8130.31,2439.093,2026-05,2026,2
2033,998,2026-05-08 23:48:58.277983,Ростов-на-Дону,completed,9,31327.3,9398.189999999999,2026-05,2026,2
1922,90,2026-05-08 23:48:58.277983,Уфа,cancelled,4,16096.48,4828.9439999999995,2026-05,2026,2
2091,582,2026-05-08 23:48:58.279317,Самара,cancelled,7,35367.369999999995,10610.210999999998,2026-05,2026,2
2495,20,2026-05-08 23:48:58.280322,Нижний Новгород,completed,8,45354.14,13606.242,2026-05,2026,2
3223,245,2026-05-08 23:48:58.280948,Нижний Новгород,cancelled,9,18419.68,5525.9039999999995,2026-05,2026,2
3265,712,2026-05-08 23:48:58.280948,Нижний Новгород,cancelled,11,37447.81,11234.342999999999,2026-05,2026,2
2861,215,2026-05-08 23:48:58.280948,Москва,cancelled,1,11368.03,3410.409,2026-05,2026,2
3474,840,2026-05-08 23:48:58.282485,Нижний Новгород,completed,4,34270.69,10281.207,2026-05,2026,2
3667,394,2026-05-08 23:48:58.282485,Красноярск,cancelled,6,29010.77,8703.231,2026-05,2026,2
4042,810,2026-05-08 23:48:58.283920,Казань,completed,4,10394.02,3118.206,2026-05,2026,2
4315,330,2026-05-08 23:48:58.284934,Санкт-Петербург,completed,9,24730.010000000002,7419.003000000001,2026-05,2026,2
4840,793,2026-05-08 23:48:58.285929,Самара,completed,5,25833.64,7750.092,2026-05,2026,2
4826,358,2026-05-08 23:48:58.285929,Красноярск,processing,8,32167.2,9650.16,2026-05,2026,2
4731,670,2026-05-08 23:48:58.285929,Екатеринбург,processing,6,36357.28,10907.184,2026-05,2026,2
4893,286,2026-05-08 23:48:58.285929,Новосибирск,completed,4,36343.44,10903.032000000001,2026-05,2026,2
91,735,2026-05-09 23:48:58.273612,Новосибирск,processing,7,19657.190000000002,5897.157,2026-05,2026,2
25,713,2026-05-09 23:48:58.273612,Нижний Новгород,cancelled,4,20003.530000000002,6001.059,2026-05,2026,2
211,263,2026-05-09 23:48:58.273612,Уфа,completed,5,3622.77,1086.831,2026-05,2026,2
622,219,2026-05-09 23:48:58.274623,Красноярск,completed,12,38738.0,11621.4,2026-05,2026,2
350,121,2026-05-09 23:48:58.274623,Уфа,completed,11,36240.58,10872.174,2026-05,2026,2
1089,872,2026-05-09 23:48:58.275959,Казань,completed,4,14607.720000000001,4382.316,2026-05,2026,2
851,849,2026-05-09 23:48:58.275959,Москва,processing,3,12160.64,3648.1919999999996,2026-05,2026,2
1021,989,2026-05-09 23:48:58.275959,Москва,completed,6,14084.05,4225.214999999999,2026-05,2026,2
875,615,2026-05-09 23:48:58.275959,Санкт-Петербург,completed,5,20365.25,6109.575,2026-05,2026,2
1398,261,2026-05-09 23:48:58.276965,Ростов-на-Дону,completed,2,4043.23,1212.969,2026-05,2026,2
1359,692,2026-05-09 23:48:58.276965,Самара,completed,3,15983.76,4795.128,2026-05,2026,2
