order_id,product_id,quantity,price
886,64,1,11585.12
886,21,1,6026.43
886,13,1,7625.19
886,20,2,1946.76
886,83,3,3722.79
887,87,3,9665.74
887,24,3,1799.79
887,64,3,12009.46
887,81,2,13884.12
887,98,2,8244.92
888,100,2,7437.91
888,42,2,11429.4
888,17,1,3542.39
889,89,1,2553.7
889,21,3,7871.19
890,97,3,4734.54
891,45,3,14860.65
891,95,3,2737.1
892,23,3,14396.14
892,52,1,5966.89
893,44,1,5888.06
893,7,2,4012.53
893,82,3,7442.43
893,32,1,12898.71
893,15,3,1303.62
894,88,2,4498.81
894,31,1,7540.72
894,41,1,12923.19
894,40,1,9971.42
895,20,1,13382.94
895,10,1,11734.14
895,23,2,10085.93
896,37,3,6289.8
896,74,3,7366.14
896,47,2,1417.23
896,94,2,11965.94
896,6,2,5117.1
897,10,1,14083.36
897,85,1,5840.17
897,55,3,4381.19
897,10,3,11613.19
897,87,2,5284.25
898,3,3,14033.51
898,12,3,10953.0
898,76,1,9068.55
899,71,2,5687.41
899,24,1,7418.83
899,1,1,763.32
899,22,2,14657.72
900,10,3,13069.72
901,13,1,11069.98
901,12,1,4958.47
901,26,3,4032.94
901,92,2,13636.09
902,52,2,8213.71
902,83,2,6386.76
902,73,3,7381.21
902,10,1,6682.26
902,62,1,1658.59
903,99,1,2411.85
903,84,2,10286.78
903,4,2,14407.59
903,90,3,14475.6
903,69,3,7389.74
904,54,2,3939.86
904,82,1,14140.22
904,88,3,13551.58
904,90,3,4977.13
904,15,3,1829.58
905,43,2,3231.45
905,66,3,11013.68
905,75,3,5355.63
905,30,1,2598.61
906,16,3,1504.17
906,4,2,7551.2
907,35,2,8664.09
907,59,2,7459.1
907,92,1,517.26
907,54,3,7231.87
908,40,3,10148.03
908,56,2,6313.25
908,74,2,9099.74
909,12,2,12335.13
909,50,2,6686.14
909,5,2,12939.56
910,3,2,4041.83
911,90,1,7318.77
911,5,3,11217.16
911,35,3,6686.06
912,60,2,1646.63
912,82,3,9926.07
913,73,3,6012.28
913,42,1,1218.41
914,76,2,10925.73
914,23,2,5571.59
914,21,3,2835.98
915,87,1,6685.21
915,31,1,12873.22
915,79,2,13784.39
915,80,3,12687.19
916,79,2,5555.87
916,37,2,10033.16
916,32,2,14599.43
917,38,3,3710.4
917,91,2,11890.69
917,40,3,2259.03
918,78,3,4046.53
918,78,1,12589.86
918,34,2,8885.63
918,37,1,8836.34
918,35,2,4325.02
919,98,3,12633.19
919,90,3,2984.39
919,29,1,9103.15
919,65,2,2360.4
919,93,2,10991.42
920,74,3,12354.8
920,83,3,8948.24
921,13,1,2786.55
921,2,3,6960.37
921,8,3,3013.39
922,98,1,7444.49
922,39,3,5542.34
922,37,3,10791.45
922,53,2,5381.83
923,17,1,1040.74
923,2,1,4875.68
923,73,2,12799.72
923,49,1,2651.53
923,79,1,8715.32
924,19,3,13182.3
925,18,1,3458.58
926,43,2,13032.63
926,68,3,9126.13
926,25,2,8944.08
926,81,3,12673.95
927,72,2,14577.36
928,74,3,3666.81
929,34,3,5727.2
930,25,2,10588.56
930,51,2,3708.67
930,10,1,14050.96
931,48,1,13332.76
931,38,1,3262.16
931,53,1,14025.43
931,95,1,985.54
931,32,1,4995.4
932,24,2,6395.37
932,84,1,771.39
932,30,3,7036.05
933,54,3,11251.05
933,87,3,6245.55
933,70,1,973.71
933,84,2,10805.96
933,19,3,12975.15
934,97,3,14409.32
934,20,3,1800.22
934,85,2,6853.24
934,37,1,7254.34
935,5,2,3513.67
935,41,1,2749.9
936,47,1,2868.86
936,72,3,14192.64
936,55,2,5405.94
936,58,2,11082.57
936,97,1,3385.07
937,67,1,9542.32
937,30,1,2476.24
938,43,2,8817.45
938,14,1,3463.96
939,30,1,3682.16
940,53,2,6894.11
940,94,3,2281.41
940,55,2,5795.4
941,57,2,2558.92
942,79,3,5536.92
942,41,1,13530.35
942,8,1,4530.91
942,48,1,1312.73
943,30,3,8934.96
943,99,2,12332.94
944,31,1,3643.38
944,92,1,1176.67
945,38,2,1487.47
945,75,3,12058.87
945,99,1,1817.57
945,92,1,14385.37
945,85,1,4743.77
946,8,2,12307.7
946,93,2,13786.23
946,34,3,13304.92
947,94,1,12559.61
947,61,3,9722.9
947,64,2,12460.18
947,53,1,9523.33
948,24,2,1225.67
948,47,3,8353.55
948,69,2,2734.25
948,87,2,9619.37
948,44,3,13147.04
949,24,1,5091.54
950,75,3,5477.01
951,98,3,4585.34
951,33,3,11008.25
951,19,1,7539.28
951,81,1,7044.86
952,24,1,2384.87
953,7,1,8198.28
954,6,1,10604.89
954,89,3,6530.97
954,96,3,1224.95
954,10,2,12898.34
954,63,2,10557.0
955,77,1,5611.57
955,76,3,9450.13
956,23,3,5115.92
956,98,1,7662.88
956,23,1,2560.52
957,50,3,4190.64
957,29,3,7088.85
957,21,1,5730.39
957,38,1,2592.96
958,23,2,10347.34
958,88,2,9070.99
958,83,2,12824.96
958,25,1,11230.55
959,89,3,12338.58
960,38,2,4879.61
960,3,2,7781.95
961,64,3,9188.69
961,43,1,4428.95
961,3,1,649.7
961,48,3,10405.19
961,99,3,10423.14
962,79,2,3247.26
963,64,2,9546.75
963,24,2,6693.51
963,85,1,2819.4
963,77,3,5089.72
964,35,1,7059.08
964,64,2,5124.15
965,21,2,8724.96
965,3,2,1668.02
966,45,3,1713.87
966,78,1,902.77
966,48,3,11014.35
966,21,1,9091.67
967,10,2,13898.88
968,28,1,2698.7
968,41,2,11483.04
968,90,3,6332.24
968,56,1,7217.45
969,83,2,2999.23
969,80,3,4801.56
970,6,2,5966.26
970,43,3,4258.53
971,4,3,10197.94
971,44,1,3320.71
971,93,1,3734.01
971,69,1,1132.34
971,74,3,12849.18
972,91,1,1431.37
972,83,1,3063.31
973,13,1,11840.61
973,48,3,4793.05
974,92,2,8305.73
975,70,2,8268.89
975,52,2,13457.63
975,14,3,2091.16
975,42,2,8565.94
976,50,2,14837.92
977,87,1,1117.41
977,50,1,8765.25
978,64,2,9755.07
978,62,1,12562.67
978,67,2,11751.11
978,50,3,6325.04
978,52,3,5006.49
979,77,2,11001.2
980,38,3,3114.24
980,79,1,10865.46
981,19,1,1589.0
981,24,1,4931.75
981,9,1,4622.67
981,79,2,8212.51
982,37,3,7541.16
983,73,3,13054.7
983,12,2,13009.16
983,58,1,12468.04
983,53,3,9336.45
983,79,2,8842.83
984,13,3,2832.81
984,90,1,2107.96
984,71,1,1326.69
984,56,2,6442.41
984,95,3,11304.33
985,8,1,5543.62
986,96,1,8319.0
986,25,3,6242.43
987,1,2,9661.22
988,23,2,4041.94
988,68,1,8472.58
988,1,2,8520.69
989,54,3,2978.28
989,100,3,11625.94
990,8,2,6272.56
991,21,2,11466.15
991,32,1,3071.0
991,72,1,13289.2
991,65,3,13447.87
992,28,2,6408.88
992,96,1,7832.04
993,81,3,13739.24
994,23,2,7095.7
994,32,2,8506.17
994,100,1,511.9
994,10,1,2748.26
995,21,1,13551.0
995,92,3,2709.14
995,87,3,12812.66
995,94,1,5565.25
995,24,2,11189.01
996,68,2,5217.82
997,52,2,7648.62
998,84,1,6626.13
999,75,1,590.97
999,69,3,1956.54
999,84,2,4086.75
1000,80,1,7272.79
1001,53,1,7179.34
1001,65,3,2104.7
1001,76,2,8903.55
1001,69,3,4080.77
1002,45,3,7713.44
1002,95,3,741.23
1002,92,3,2684.79
1003,49,2,10591.0
1003,52,3,6074.85
1003,22,3,13113.23
1003,74,1,2506.3
1004,27,2,9442.77
1004,76,3,13421.08
1004,21,2,5229.18
1004,78,2,10231.86
1005,98,2,11203.52
1006,75,3,825.88
1006,35,3,7390.1
1007,53,2,9058.85
1007,39,1,11584.81
1007,74,3,6247.18
1007,3,3,555.78
1007,77,2,4951.41
1008,33,3,5603.18
1008,80,3,4621.29
1008,36,1,14327.32
1008,25,3,12128.75
1009,15,2,7199.63
1009,37,2,8025.32
1009,81,2,3490.74
1010,69,3,2048.86
1010,49,2,11757.88
1010,69,1,4345.71
1010,41,1,11988.86
1010,22,3,9780.14
1011,2,2,14490.36
1011,16,1,2878.38
1011,18,2,1066.73
1011,52,2,8516.72
1012,3,3,3097.55
1013,33,2,8041.21
1013,99,1,507.9
1013,70,3,8555.4
1013,86,1,5283.26
1013,40,3,12314.65
1014,31,3,9127.56
1014,61,2,12584.41
1014,96,1,8523.32
1014,54,1,711.25
1014,58,2,13770.38
1015,1,1,1165.9
1016,93,2,11516.7
1016,52,1,9086.52
1016,100,3,5660.42
1017,3,2,6117.34
1017,13,3,4285.36
1018,25,2,14691.84
1018,86,2,6763.9
1018,73,1,7788.48
1018,62,3,13727.86
1018,84,1,8196.88
1019,54,3,12152.87
1019,4,1,9649.84
1020,55,2,13384.06
1020,16,1,3848.43
1021,39,2,2407.14
1021,77,1,6204.22
1021,36,3,5472.69
1022,72,2,12368.25
1022,48,1,4862.81
1022,5,2,2555.57
1022,100,1,2194.02
1023,79,3,6824.73
1023,62,1,5073.68
1023,55,1,3171.43
1024,16,3,614.76
1024,31,1,14012.12
1025,57,1,4249.99
1025,40,2,13561.12
1025,39,3,4684.32
1026,48,3,3731.14
1026,56,2,2975.48
1026,30,3,3765.75
1027,63,1,14557.01
1028,43,3,5541.62
1028,14,1,10671.99
1028,77,1,548.2
1029,51,1,10046.97
1029,12,1,13974.79
1030,31,3,2576.2
1030,60,2,2777.27
1030,99,2,8273.04
1030,70,3,4072.52
1031,72,2,10829.3
1031,42,3,5208.5
1031,24,3,10194.6
1032,88,2,2529.18
1032,41,1,6388.16
1033,42,2,5839.53
1033,11,2,1465.12
1033,44,1,8171.85
1033,82,1,5767.46
1033,77,1,4245.73
1034,40,2,7338.43
1034,98,2,9760.11
1034,46,1,4814.67
1034,68,3,11278.57
1035,15,2,2226.7
1035,75,2,10683.75
1035,74,2,3391.86
1036,78,1,1031.38
1036,30,2,7902.9
1036,4,1,3330.92
1037,28,2,1705.62
1037,9,3,3415.07
1037,83,3,13817.44
1037,24,2,14076.92
1037,66,2,7837.4
1038,72,1,5613.08
1038,23,2,8377.92
1039,2,2,12494.54
1039,56,1,5081.56
1040,41,1,2272.29
1041,53,2,12560.12
1041,28,2,11069.61
1041,62,3,1225.04
1042,73,1,5665.49
1042,88,2,3225.88
1042,36,2,7700.18
1042,95,2,6919.05
1042,49,1,9091.1
1043,76,1,14810.59
1043,29,1,12297.67
1043,18,3,9266.72
1043,33,2,9622.02
1044,34,2,1263.55
1044,76,3,8994.64
1044,4,3,1035.5
1044,7,3,9135.87
1045,62,1,8872.87
1045,69,1,12573.57
1045,88,3,5435.52
1046,91,1,8334.39
1047,85,3,4712.39
1047,37,1,9932.99
1047,50,2,11173.78
1047,66,3,4814.34
1048,93,2,8951.16
1048,57,1,8635.08
1048,48,2,5264.6
1048,91,3,5553.68
1048,67,1,14208.99
1049,76,1,3097.68
1050,57,3,8965.2
1051,78,3,13509.31
1051,81,1,12390.02
1051,39,3,8336.49
1051,82,3,13655.91
1051,58,1,7200.77
1052,97,3,8172.25
1052,34,2,12257.84
1052,35,1,6669.08
1053,67,2,14739.62
1053,14,1,3142.27
1054,82,1,3543.84
1054,65,2,11403.79
1055,15,1,8882.77
1055,79,2,12597.24
1055,11,2,14206.27
1055,44,3,664.67
1055,3,3,12026.44
1056,81,1,12584.22
1056,57,2,8867.84
1056,48,2,2643.2
1056,55,2,8985.42
1056,29,2,1796.74
1057,96,3,8307.69
1057,3,3,7237.85
1057,96,1,11647.63
1058,25,1,10263.35
1058,3,3,11293.99
1058,16,3,3996.4
1059,11,1,4104.99
1059,69,1,12866.05
1059,61,2,2448.82
1059,41,2,2258.31
1059,93,2,1112.81
1060,89,3,5257.31
1061,13,3,10899.09
1061,6,2,5252.23
1061,18,2,3576.57
1061,60,1,6306.68
1061,44,3,12028.58
1062,64,1,5997.16
1062,52,1,13767.68
1062,11,1,10508.0
1062,66,3,9193.97
1062,73,1,3530.29
1063,80,1,10712.56
1063,81,2,8396.01
1064,12,2,9676.6
1064,38,2,10152.06
1064,12,3,5347.53
1064,50,2,3971.43
1065,73,1,5677.49
1065,15,1,6007.55
1065,32,2,14369.52
1065,79,1,10070.36
1066,31,2,7549.31
1066,59,1,12901.27
1066,70,3,6616.45
1066,99,3,5984.05
1066,1,2,13754.63
1067,23,3,1692.0
1067,33,2,1495.98
1067,91,3,6477.03
1068,14,3,14988.05
1069,42,3,13428.83
1069,43,3,13146.79
1069,82,2,6439.12
1069,34,1,14642.04
1070,5,1,10204.54
1071,1,1,7611.02
1071,28,1,4328.85
1071,63,2,3523.69
1071,18,3,13149.26
1071,34,3,4257.86
1072,59,1,8168.59
1072,75,1,9083.68
1072,28,1,8842.49
1073,6,2,7681.81
1073,34,3,11464.49
1073,85,3,9587.09
1073,89,1,8760.18
1073,23,3,8280.43
1074,79,3,7088.0
1074,35,2,11438.78
1074,45,1,12907.34
1075,99,2,8295.74
1075,59,1,12764.95
1076,59,2,13379.86
1077,83,2,12187.64
1078,16,1,11484.6
1078,35,3,11602.17
1078,5,1,4923.47
1078,27,3,7806.21
1078,67,1,7855.23
1079,71,2,6926.22
1079,96,2,14446.11
1080,94,1,3609.51
1080,37,2,7017.85
1081,13,1,10903.17
1081,78,1,9528.99
1081,15,2,3298.52
1082,3,1,8401.79
1082,51,1,5555.87
1082,22,1,13895.53
1082,9,3,12787.04
1083,11,3,1005.33
1083,84,2,7028.05
1084,1,2,11490.45
1084,9,1,1320.66
1085,89,3,12663.55
1085,35,1,8692.88
1085,21,2,5882.86
1085,100,1,12682.74
1086,8,3,7499.46
1087,40,1,14343.9
1087,19,1,11384.47
1087,70,2,908.34
1087,94,3,8591.3
1087,20,3,6151.73
1088,74,2,3467.95
1088,23,2,1632.87
1088,64,2,12005.04
1089,38,1,4342.71
1089,89,3,10265.01
1090,54,1,2064.29
1090,80,1,1013.97
1091,49,3,6758.51
1091,89,2,3619.13
1091,61,1,2664.98
1092,58,3,9965.57
1092,8,1,11796.02
1092,5,3,5360.71
1092,31,2,13452.31
1093,93,1,1516.14
1093,47,1,6434.42
1093,70,3,952.07
1093,44,2,7399.04
1094,4,1,1888.81
1094,32,1,5336.31
1094,73,1,876.95
1095,28,3,7191.45
1095,25,1,9988.05
1095,22,1,1856.1
1095,27,3,12288.46
1096,6,3,7885.08
1096,10,3,6152.79
1096,19,1,2239.28
1096,33,2,13117.01
1096,91,2,11280.48
1097,64,1,8757.45
1098,9,2,12596.4
1098,59,2,4942.7
1098,53,1,14757.13
1098,19,1,11513.86
1098,38,1,3163.17
1099,12,3,6261.02
1099,19,2,3125.71
1100,35,1,2557.78
1100,94,3,11091.17
1100,75,2,4923.82
1100,58,2,13307.88
1100,49,3,827.76
1101,54,3,9569.89
1101,41,1,3757.41
1102,61,2,1644.09
1102,60,3,12365.95
1103,4,3,2442.08
1103,45,3,5706.81
1103,70,2,2123.23
1103,5,1,2033.65
1103,74,3,2101.38
1104,75,1,2975.58
1104,56,3,13272.21
1104,97,3,4640.27
1104,78,3,13330.99
1104,33,2,8562.04
1105,87,2,2340.07
1105,60,2,14987.35
1105,2,3,8120.02
1105,40,2,4252.86
1105,66,3,3845.46
1106,12,3,2088.26
1106,5,2,4727.85
1106,73,1,1743.43
1106,39,1,1230.1
1106,74,3,11028.44
1107,99,1,6199.05
1107,94,3,2353.93
1107,26,2,14704.89
1107,36,3,4400.72
1107,56,2,7011.19
1108,65,1,2200.39
1109,68,2,5119.14
1109,56,1,2646.5
1109,2,1,1455.81
1109,22,1,11280.46
1109,63,3,14112.61
1110,2,2,13588.6
1110,1,1,11539.76
1111,8,1,763.52
1112,49,1,12002.55
1112,96,3,14913.93
1112,59,1,9109.28
1112,79,1,548.7
1112,67,3,11637.71
1113,12,1,4155.78
1113,52,1,835.57
1113,12,2,8731.9
1113,95,3,2707.89
1113,31,1,10439.91
1114,59,3,12559.2
1114,87,3,14203.53
1115,94,2,11230.18
1115,80,1,6128.97
1115,70,3,5384.16
1115,70,1,14170.64
1115,71,2,7460.42
1116,50,1,1089.14
1116,3,3,12331.07
1116,76,3,4521.29
1117,32,2,2221.74
1117,13,3,12607.97
1118,11,1,8089.17
1118,11,2,1840.77
1118,78,3,9863.55
1118,89,2,5281.03
1119,98,3,14461.36
1119,40,1,14605.29
1120,82,2,12171.34
1120,86,1,1492.0
1121,42,1,4527.14
1121,53,1,6973.93
1122,74,3,9159.84
1122,37,3,13413.28
1122,35,2,6763.17
1122,19,3,1278.19
1123,71,1,4371.45
1124,18,3,11664.87
1125,89,3,2707.01
1126,84,1,7943.41
1126,77,2,14538.12
1127,51,1,988.37
1127,45,3,13365.02
1128,34,3,5209.04
1128,18,2,3797.32
1128,46,3,14578.62
1128,53,2,2816.66
1129,45,2,752.25
1129,38,1,2812.32
1130,99,3,14281.06
1131,90,2,2054.15
1131,15,3,6570.76
1131,9,3,3062.0
1131,81,2,5516.3
1131,3,2,10150.6
1132,15,1,1382.07
1132,78,1,3676.42
1132,34,2,6421.78
1132,7,1,2352.91
1133,67,1,7145.08
1133,4,1,10989.39
1134,26,1,8733.08
1134,81,2,1495.33
1135,17,1,9995.53
1136,69,3,5926.79
1136,64,3,6726.06
1136,97,2,3753.63
1137,40,2,11018.39
1137,40,3,3076.71
1137,19,2,6574.95
1138,82,2,6050.88
1138,4,1,9519.57
1139,31,1,5806.29
1139,93,3,12078.97
1139,27,3,4982.35
1140,34,1,5570.97
1140,54,1,7621.95
1141,69,1,2866.14
1141,41,1,11367.07
1141,17,2,10188.59
1141,24,2,7069.42
1142,66,2,12785.91
1143,45,3,11855.99
1143,20,1,4502.9
1143,10,3,13250.16
1143,53,3,6908.97
1144,80,2,7362.92
1144,11,3,2814.83
1144,8,3,3511.56
1145,5,2,14637.02
1146,66,2,7758.68
1147,39,1,2320.53
1147,41,2,12269.58
1147,40,1,4954.96
1147,54,3,11431.55
1148,20,1,2686.83
1148,44,3,6775.94
1148,33,3,11204.69
1148,46,1,5675.3
1148,74,1,749.28
1149,85,3,4507.98
1149,37,3,12366.22
1149,99,1,1965.59
1149,91,3,7649.34
1150,70,3,1664.46
1150,19,2,4111.63
1151,30,2,3767.54
1151,87,3,11939.85
1151,65,3,12191.23
1151,93,1,8159.41
1152,76,2,8284.18
1152,52,2,4265.22
1152,100,1,5536.09
1153,13,1,3135.3
1154,48,2,3343.06
1154,96,2,1692.8
1155,32,1,2217.73
1155,52,1,5008.85
1156,55,1,12445.04
1156,31,2,2563.03
1156,92,3,9806.97
1156,65,2,1266.64
1156,8,1,2865.76
1157,14,3,6977.47
1157,76,3,9263.67
1158,11,1,12210.02
1159,2,1,4818.3
1160,15,1,2050.6
1160,89,2,11339.31
1160,76,2,11547.95
1160,72,2,1161.01
1161,81,2,13319.54
1162,98,2,10414.27
1162,79,1,10965.5
1163,13,3,9896.21
1163,82,2,12411.4
1163,43,2,13858.34
1164,10,1,14393.96
1165,29,2,8186.58
1165,91,1,828.19
1165,22,3,8163.03
1166,67,3,550.22
1166,18,2,9181.79
1166,8,3,3787.12
1166,15,2,2033.86
1167,71,3,7923.79
1168,61,1,2381.79
1168,26,3,9137.97
1168,98,3,9689.28
1168,50,2,7476.27
1168,100,1,8264.37
1169,44,1,1084.62
1169,54,3,13017.72
1169,1,1,12074.9
1169,71,1,10269.18
1170,47,2,7250.07
1170,65,1,713.59
1170,84,2,10202.38
1170,38,1,12076.84
1170,18,1,13206.91
1171,21,1,6165.19
1171,5,2,9235.74
1172,71,2,12780.28
1172,34,2,10162.54
1172,3,2,12112.28
1172,88,3,5669.36
1173,80,3,2216.72
1173,74,2,10606.23
1173,19,1,5166.88
1173,95,1,12661.58
1174,19,2,1554.14
1174,62,1,3654.99
1174,47,1,14698.76
1175,99,2,13445.43
1175,21,2,12803.75
1175,90,3,10575.15
1175,80,3,13052.69
1175,74,1,4684.1
1176,65,1,3695.66
1176,2,2,13736.68
1176,95,2,9209.96
1177,2,2,12943.2
1178,19,1,5840.36
1179,49,2,10935.58
1180,50,3,4716.62
1180,92,1,3850.78
1180,79,2,3873.75
1180,71,1,1855.35
1180,42,1,12392.69
1181,64,2,4263.86
1181,20,2,7830.68
1181,75,2,12905.08
1182,41,2,4078.34
1183,42,3,11591.32
1183,15,1,8417.13
1183,10,2,13660.31
1184,13,1,3896.05
1184,48,3,7717.38
1184,13,2,5753.07
1185,49,3,1161.41
1185,86,3,7196.97
1186,94,2,773.48
1186,38,2,6809.41
1187,99,2,6631.35
1187,60,2,2549.52
1187,46,1,6902.37
1188,59,1,1386.62
1189,60,1,5743.98
1189,34,3,7469.92
1189,83,1,7476.74
1189,93,1,3639.44
1189,63,2,4949.99
1190,68,1,11756.59
1190,57,2,12409.4
1191,65,2,10732.33
1191,86,1,6058.18
1191,21,3,3005.0
1192,99,2,10436.14
1192,52,1,13455.79
1192,24,3,7984.82
1193,6,2,6540.98
1193,33,1,649.14
1193,84,2,10406.29
1194,62,1,12965.17
1194,91,1,14174.65
1195,94,3,14519.98
1195,52,2,6554.75
1196,46,3,2318.02
1196,68,2,10969.52
1197,78,1,6393.34
1197,86,3,938.04
1197,34,3,13818.58
1197,67,2,9074.17
1198,23,1,10561.86
1198,100,2,11772.6
1199,1,2,11929.0
1199,88,3,14182.06
1199,78,1,7376.85
1200,54,3,1715.22
1200,42,3,12879.44
1200,55,2,11759.42
1200,41,1,10386.27
1200,95,2,6466.66
1201,95,2,7752.78
1202,64,3,5415.51
1202,33,1,6826.85
1202,10,3,10714.72
1202,4,1,12552.02
1203,34,1,12753.63
1203,62,1,12974.54
1203,96,1,7103.9
1203,27,1,1364.73
1203,23,1,14183.55
1204,62,1,2043.04
1204,10,2,12536.92
1205,55,3,2250.03
1205,63,1,6632.55
1205,8,2,2785.41
1205,70,2,2153.29
1206,71,2,8868.3
1206,30,1,5934.56
1206,14,2,14352.63
1207,27,3,12918.93
1208,24,1,13528.09
1208,96,2,14926.08
1209,71,1,1887.0
1209,35,1,10339.82
1209,35,2,12517.97
1209,8,2,8422.32
1209,10,2,7236.02
1210,28,1,6300.9
1211,58,1,13378.5
1211,88,1,14149.75
1212,75,1,3525.84
1212,53,2,3161.33
1212,36,2,8874.8
1213,57,1,8666.42
1214,56,1,13780.26
1214,1,3,3723.24
1214,73,1,11250.78
1214,97,2,4271.59
1215,45,3,11063.65
1215,71,2,2076.52
1216,29,3,9268.31
1216,17,2,10660.36
1216,98,2,3112.64
1216,12,1,13474.71
1216,16,2,3722.03
1217,39,3,12348.01
1218,17,2,10918.63
1219,51,3,5301.35
1219,22,2,13013.68
1219,71,3,4903.97
1219,27,3,7594.15
1220,96,3,9002.57
1220,3,2,10980.4
1220,65,3,6805.31
1220,1,2,11348.66
1220,47,2,12774.07
1221,22,1,8411.78
1222,73,1,9127.82
1223,24,1,13609.72
1223,100,2,13290.69
1224,80,1,4552.65
1224,70,3,13751.11
1225,29,1,13531.91
1225,45,1,4085.36
1225,23,1,14382.37
1225,32,2,1474.92
1225,20,2,13635.09
1226,45,1,2146.07
1226,94,1,14845.0
1226,37,2,12045.11
1227,29,2,8922.98
1228,72,2,10579.57
1228,27,3,3307.8
1228,100,1,3294.85
1228,21,2,12822.13
1228,51,1,9085.38
1229,1,3,886.46
1229,73,3,11236.07
1230,16,1,12558.97
1230,35,2,1811.76
1231,8,2,11811.1
1231,97,3,6195.92
1231,79,3,9414.43
1231,8,1,2568.32
1231,64,2,3372.27
1232,59,2,9025.97
1232,36,1,1450.71
1232,2,2,3142.66
1232,100,2,9793.3
1233,27,2,5457.52
1233,13,3,2420.37
1233,51,2,1602.2
1233,30,1,7483.45
1233,30,3,6311.34
1234,36,2,5118.28
1234,86,3,9628.55
1234,52,2,6054.88
1234,19,3,868.37
1235,55,1,7004.25
1235,99,1,883.52
1235,74,3,2795.92
1235,95,3,13584.59
1235,41,1,4421.99
1236,22,3,2035.47
1236,46,3,3838.94
1237,46,1,5108.03
1237,35,1,10937.03
1237,18,1,8937.36
1238,39,1,10159.76
1239,67,2,7534.16
1240,60,3,2525.03
1240,60,3,14620.46
1240,48,3,11248.11
1240,17,1,14575.84
1240,65,3,3925.87
1241,81,3,5159.37
1241,70,1,9065.16
1241,95,1,4886.41
1242,62,2,1100.99
1242,64,3,6041.96
1242,74,1,14443.82
1242,31,1,9039.22
1242,72,2,5637.21
1243,80,1,2905.97
1243,60,3,8372.07
1243,38,2,4486.59
1244,43,3,7800.11
1244,46,3,8145.73
1244,25,3,8351.55
1244,100,2,10642.33
1244,91,2,2457.15
1245,3,3,7864.77
1245,51,2,2317.27
1246,100,1,5754.98
1246,28,3,13185.99
1246,95,2,1662.22
1246,75,2,2947.21
1246,21,1,3161.72
1247,2,1,8232.61
1247,46,3,12039.31
1247,82,2,2936.04
1248,58,1,8510.82
1248,25,3,11526.95
1248,24,3,684.33
1249,21,1,13869.84
1249,12,2,8761.11
1250,77,1,11926.88
1250,78,3,9999.3
1251,22,3,6929.07
1251,18,2,6278.28
1251,34,2,12506.45
1251,7,3,5738.94
1252,24,1,7419.6
1252,37,3,1070.4
1253,79,1,1223.58
1253,98,1,8836.35
1254,48,1,8311.78
1254,23,1,2824.67
1255,12,1,14269.75
1255,29,2,12856.58
1255,89,1,6588.14
1255,3,3,2581.71
1256,85,1,5145.38
1256,36,2,2108.01
1256,88,3,6560.79
1256,8,2,14646.44
1257,51,2,3666.64
1257,68,3,14121.2
1258,2,3,5220.68
1259,23,1,4434.97
1259,12,2,12479.35
1259,85,1,12932.15
1259,87,1,3481.0
1260,53,1,680.25
1260,80,2,4605.16
1261,56,2,2489.64
1262,92,1,6141.8
1262,36,2,2186.41
1263,59,1,7226.87
1263,85,2,8088.7
1264,54,1,6618.85
1264,89,1,11955.57
1264,78,2,3110.88
1264,6,2,13259.99
1265,61,2,12946.05
1266,66,3,6900.01
1267,64,3,9424.69
1268,23,2,10611.33
1268,6,1,4661.95
1269,57,2,4365.83
1269,35,1,11644.45
1270,29,2,5507.58
1270,100,2,12043.89
1271,50,3,4205.16
1271,73,1,2899.86
1271,38,3,5860.99
1271,29,2,12709.97
1271,18,2,8611.47
1272,36,3,7280.35
1273,67,2,11142.16
1273,35,1,9966.14
1274,77,2,3793.48
1275,81,2,7484.78
1275,35,1,1824.87
1275,93,2,3899.61
1276,78,1,12610.82
1276,5,3,11824.68
1276,62,3,1625.96
1276,87,2,1223.71
1276,63,3,9708.82
1277,38,1,7106.36
1278,34,2,3578.04
1278,7,2,11052.25
1278,11,3,11410.41
1278,84,2,13237.82
1278,33,2,12811.66
1279,87,2,11447.77
1279,52,3,13906.94
1280,48,3,4805.55
1281,67,2,12338.91
1282,74,1,14106.55
1282,20,2,7392.98
1282,90,1,8864.54
1282,15,1,11767.53
1282,40,2,1094.64
1283,84,3,6083.35
1283,38,1,5768.44
1283,97,2,982.36
1283,5,1,10735.37
1284,35,2,9086.03
1284,32,1,892.22
1284,62,3,6880.46
1284,28,1,12352.64
1285,90,1,8445.91
1285,18,1,11155.99
1285,54,2,13373.86
1285,61,3,9814.41
1286,79,1,11680.91
1287,66,3,7852.47
1287,43,1,7784.53
1287,43,3,9168.02
1287,6,2,7325.56
1288,74,2,3463.08
1288,88,1,10597.45
1289,65,2,14817.47
1289,4,3,12735.6
1289,82,2,12798.33
1289,86,3,4888.91
1289,18,1,12512.32
1290,8,2,9894.72
1290,72,2,11592.42
1290,98,1,8403.44
1290,52,3,10987.68
1291,53,2,3486.02
1292,98,1,6332.18
1293,74,3,13496.55
1293,2,2,3279.04
1294,75,1,11617.7
1294,66,3,1661.34
1294,73,3,13992.09
1294,63,1,8646.86
1294,54,3,5181.44
1295,99,1,7222.93
1295,59,3,13759.09
1296,69,2,12424.2
1297,79,2,2988.43
1297,76,2,2787.16
1297,27,3,10584.11
1298,88,3,3899.05
1298,12,3,11680.7
1298,42,2,10462.77
